Timestamp,Username,Category,Action,Detail
2026-05-07 15:25:16,admin,Filter,ResetFilter,
2026-05-07 15:25:11,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 15:25:04,admin,Image Tool,ResetView,
2026-05-07 15:25:00,admin,Filter,ApplyFilter,Clahe
2026-05-07 15:24:49,admin,Image Tool,ResetView,
2026-05-07 15:24:44,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-07 15:24:32,admin,Image Tool,ResetView,
2026-05-07 15:24:28,admin,Filter,ApplyFilter,UnsharpMask
2026-05-07 15:24:14,admin,Image Tool,ResetView,
2026-05-07 15:24:09,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-07 15:23:49,admin,Image Tool,ResetView,
2026-05-07 15:23:44,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 15:23:23,admin,Image Tool,ResetView,
2026-05-07 15:23:18,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 15:22:53,admin,Image Tool,ResetView,
2026-05-07 15:22:48,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 15:22:07,admin,Filter,ResetFilter,
2026-05-07 15:22:00,admin,Filter,ApplyFilter,Clahe
2026-05-07 15:21:55,admin,Filter,ResetFilter,
2026-05-07 15:21:49,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-07 15:21:44,admin,Filter,ResetFilter,
2026-05-07 15:21:39,admin,Filter,ApplyFilter,HistogramEqualization
2026-05-07 15:21:34,admin,Filter,ResetFilter,
2026-05-07 15:21:28,admin,Filter,ApplyFilter,UnsharpMask
2026-05-07 15:21:23,admin,Filter,ResetFilter,
2026-05-07 15:21:17,admin,Filter,ApplyFilter,Normalization
2026-05-07 15:21:12,admin,Filter,ResetFilter,
2026-05-07 15:21:07,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-07 15:20:51,admin,Filter,ResetFilter,
2026-05-07 15:20:46,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 15:20:31,admin,Filter,ResetFilter,
2026-05-07 15:20:25,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 15:20:19,admin,Filter,ResetFilter,
2026-05-07 15:20:14,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 15:20:08,admin,Filter,ResetFilter,
2026-05-07 15:20:03,admin,Filter,ApplyFilter,VectorGradientMagnitude
2026-05-07 15:19:59,admin,Filter,ResetFilter,
2026-05-07 15:19:53,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 15:19:45,admin,Filter,ResetFilter,
2026-05-07 15:19:40,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 15:19:29,admin,Image Tool,ResetView,
2026-05-07 15:19:28,admin,Defect Marking,ClearDefects,2 defects cleared
2026-05-07 15:19:23,admin,Defect Marking,DeleteDefect,Undercut
2026-05-07 15:19:17,admin,Defect Marking,MarkDefect,"Undercut at (895,245) 23.4 mm"
2026-05-07 15:19:11,admin,Defect Marking,MarkDefect,"Crack at (881,1546) 23.5 mm"
2026-05-07 15:19:02,admin,Defect Marking,EvaluateAcceptance,"ASME B31.3: REJECT (1 defects, weld 300mm)"
2026-05-07 15:18:56,admin,Defect Marking,MarkDefect,"Porosity at (881,935) 23.4 mm"
2026-05-07 15:18:46,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 15:18:25,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 15:18:24,admin,Image Tool,ResetView,
2026-05-07 15:18:24,admin,Image Tool,ApplyColorTable,IQI detection: cleared
2026-05-07 15:18:19,admin,Image Tool,ApplyColorTable,"IQI detected: 18 wires at (172,127) 556x159"
2026-05-07 15:18:10,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 15:17:50,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 15:17:50,admin,Image Tool,ResetView,
2026-05-07 15:17:44,admin,Image Tool,ResetView,
2026-05-07 15:17:37,admin,Image Tool,ResetView,
2026-05-07 15:16:55,admin,Image Tool,ResetView,
2026-05-07 15:15:58,admin,Image Tool,ResetView,
2026-05-07 15:15:51,admin,Image Tool,ResetView,
2026-05-07 15:15:42,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 15:15:26,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 15:15:25,admin,Image Tool,ResetView,
2026-05-07 15:15:24,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-07 15:15:12,admin,Annotation,AddAnnotation,Ruler
2026-05-07 15:15:07,admin,Image Tool,ResetView,
2026-05-07 15:14:57,admin,Image Tool,ResetView,
2026-05-07 15:14:51,admin,Image Tool,ResetView,
2026-05-07 15:14:35,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 15:14:16,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 15:13:46,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 15:13:30,admin,Authentication,Login,
2026-05-07 15:12:18,admin,Filter,ApplyFilter,Normalization
2026-05-07 15:12:15,admin,Filter,ResetFilter,
2026-05-07 15:12:11,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-07 15:12:02,admin,Filter,ResetFilter,
2026-05-07 15:11:58,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 15:11:49,admin,Filter,ResetFilter,
2026-05-07 15:11:44,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 15:11:40,admin,Filter,ResetFilter,
2026-05-07 15:11:36,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 15:11:24,admin,Filter,ResetFilter,
2026-05-07 15:11:20,admin,Filter,ApplyFilter,VectorGradientMagnitude
2026-05-07 15:11:16,admin,Filter,ResetFilter,
2026-05-07 15:11:12,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 15:11:06,admin,Filter,ResetFilter,
2026-05-07 15:11:01,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 15:07:15,admin,Image Tool,ResetView,
2026-05-07 15:07:11,admin,Filter,ApplyFilter,Clahe
2026-05-07 15:07:02,admin,Image Tool,ResetView,
2026-05-07 15:06:58,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-07 15:06:48,admin,Image Tool,ResetView,
2026-05-07 15:06:44,admin,Filter,ApplyFilter,UnsharpMask
2026-05-07 15:06:33,admin,Image Tool,ResetView,
2026-05-07 15:06:29,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-07 15:06:14,admin,Image Tool,ResetView,
2026-05-07 15:06:10,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 15:05:55,admin,Image Tool,ResetView,
2026-05-07 15:05:52,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 15:05:35,admin,Image Tool,ResetView,
2026-05-07 15:05:31,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 15:05:18,admin,Filter,ResetFilter,
2026-05-07 15:05:13,admin,Filter,ApplyFilter,Clahe
2026-05-07 15:05:10,admin,Filter,ResetFilter,
2026-05-07 15:05:07,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-07 15:05:03,admin,Filter,ResetFilter,
2026-05-07 15:04:59,admin,Filter,ApplyFilter,HistogramEqualization
2026-05-07 15:04:56,admin,Filter,ResetFilter,
2026-05-07 15:04:52,admin,Filter,ApplyFilter,UnsharpMask
2026-05-07 15:04:47,admin,Filter,ResetFilter,
2026-05-07 15:04:43,admin,Filter,ApplyFilter,Normalization
2026-05-07 15:04:40,admin,Filter,ResetFilter,
2026-05-07 15:04:37,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-07 15:04:28,admin,Filter,ResetFilter,
2026-05-07 15:04:24,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 15:04:16,admin,Filter,ResetFilter,
2026-05-07 15:04:11,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 15:04:08,admin,Filter,ResetFilter,
2026-05-07 15:04:04,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 15:03:52,admin,Filter,ResetFilter,
2026-05-07 15:03:48,admin,Filter,ApplyFilter,VectorGradientMagnitude
2026-05-07 15:03:45,admin,Filter,ResetFilter,
2026-05-07 15:03:40,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 15:03:34,admin,Filter,ResetFilter,
2026-05-07 15:03:30,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 14:59:02,admin,Image Tool,ResetView,
2026-05-07 14:58:59,admin,Filter,ApplyFilter,Clahe
2026-05-07 14:58:37,admin,Image Tool,ResetView,
2026-05-07 14:58:34,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-07 14:58:13,admin,Image Tool,ResetView,
2026-05-07 14:58:09,admin,Filter,ApplyFilter,UnsharpMask
2026-05-07 14:54:44,admin,Image Tool,ResetView,
2026-05-07 14:54:41,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-07 14:54:14,admin,Image Tool,ResetView,
2026-05-07 14:54:10,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 14:53:43,admin,Image Tool,ResetView,
2026-05-07 14:53:39,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 14:52:57,admin,Image Tool,ResetView,
2026-05-07 14:52:53,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 14:52:25,admin,Filter,ResetFilter,
2026-05-07 14:52:21,admin,Filter,ApplyFilter,Clahe
2026-05-07 14:52:17,admin,Filter,ResetFilter,
2026-05-07 14:52:13,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-07 14:52:10,admin,Filter,ResetFilter,
2026-05-07 14:52:07,admin,Filter,ApplyFilter,HistogramEqualization
2026-05-07 14:52:04,admin,Filter,ResetFilter,
2026-05-07 14:52:00,admin,Filter,ApplyFilter,UnsharpMask
2026-05-07 14:51:56,admin,Filter,ResetFilter,
2026-05-07 14:51:53,admin,Filter,ApplyFilter,Normalization
2026-05-07 14:51:50,admin,Filter,ResetFilter,
2026-05-07 14:51:46,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-07 14:51:38,admin,Filter,ResetFilter,
2026-05-07 14:51:34,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 14:51:26,admin,Filter,ResetFilter,
2026-05-07 14:51:22,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 14:51:18,admin,Filter,ResetFilter,
2026-05-07 14:51:14,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 14:51:11,admin,Filter,ResetFilter,
2026-05-07 14:51:06,admin,Filter,ApplyFilter,VectorGradientMagnitude
2026-05-07 14:51:03,admin,Filter,ResetFilter,
2026-05-07 14:50:59,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 14:50:17,admin,Filter,ResetFilter,
2026-05-07 14:50:03,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 14:48:24,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 14:48:21,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 14:45:05,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 14:44:51,admin,Authentication,Login,
2026-05-07 13:22:46,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 13:22:44,admin,Filter,ResetFilter,
2026-05-07 13:22:43,admin,Filter,ApplyFilter,"Fox Bleach (Tile=16, Clip=3.5)"
2026-05-07 13:22:41,admin,Image Tool,ResetView,
2026-05-07 13:21:41,admin,Image Tool,ResetView,
2026-05-07 13:21:25,admin,Image Tool,ResetView,
2026-05-07 13:21:17,admin,Image Tool,ResetView,
2026-05-07 13:21:13,admin,Filter,ApplyFilter,Clahe
2026-05-07 13:21:04,admin,Image Tool,ResetView,
2026-05-07 13:21:00,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-07 13:20:51,admin,Image Tool,ResetView,
2026-05-07 13:20:47,admin,Filter,ApplyFilter,UnsharpMask
2026-05-07 13:20:37,admin,Image Tool,ResetView,
2026-05-07 13:20:33,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-07 13:20:19,admin,Image Tool,ResetView,
2026-05-07 13:20:15,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 13:20:01,admin,Image Tool,ResetView,
2026-05-07 13:19:58,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 13:19:41,admin,Image Tool,ResetView,
2026-05-07 13:19:37,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 13:19:10,admin,Filter,ResetFilter,
2026-05-07 13:19:06,admin,Filter,ApplyFilter,Clahe
2026-05-07 13:19:02,admin,Filter,ResetFilter,
2026-05-07 13:18:59,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-07 13:18:55,admin,Filter,ResetFilter,
2026-05-07 13:18:51,admin,Filter,ApplyFilter,HistogramEqualization
2026-05-07 13:18:49,admin,Filter,ResetFilter,
2026-05-07 13:18:44,admin,Filter,ApplyFilter,UnsharpMask
2026-05-07 13:18:40,admin,Filter,ResetFilter,
2026-05-07 13:18:36,admin,Filter,ApplyFilter,Normalization
2026-05-07 13:18:33,admin,Filter,ResetFilter,
2026-05-07 13:18:29,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-07 13:18:21,admin,Filter,ResetFilter,
2026-05-07 13:18:16,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 13:18:08,admin,Filter,ResetFilter,
2026-05-07 13:18:04,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 13:18:00,admin,Filter,ResetFilter,
2026-05-07 13:17:57,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 13:17:45,admin,Filter,ResetFilter,
2026-05-07 13:17:41,admin,Filter,ApplyFilter,VectorGradientMagnitude
2026-05-07 13:17:38,admin,Filter,ResetFilter,
2026-05-07 13:17:34,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 13:17:28,admin,Filter,ResetFilter,
2026-05-07 13:17:24,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 13:12:07,admin,Filter,ResetFilter,
2026-05-07 13:11:57,admin,Image Tool,ResetView,
2026-05-07 13:11:54,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-07 13:11:44,admin,Image Tool,ResetView,
2026-05-07 13:11:40,admin,Filter,ApplyFilter,UnsharpMask
2026-05-07 13:11:30,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-07 13:11:16,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 13:11:06,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 13:10:49,admin,Image Tool,ResetView,
2026-05-07 13:10:45,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 13:10:19,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-07 13:10:11,admin,Filter,ResetFilter,
2026-05-07 13:10:07,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 13:10:03,admin,Filter,ResetFilter,
2026-05-07 13:09:59,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-07 13:09:56,admin,Filter,ResetFilter,
2026-05-07 13:09:52,admin,Filter,ApplyFilter,VectorGradientMagnitude
2026-05-07 13:09:49,admin,Filter,ResetFilter,
2026-05-07 13:09:46,admin,Filter,ApplyFilter,CannyEdge
2026-05-07 13:09:41,admin,Filter,ResetFilter,
2026-05-07 13:09:37,admin,Filter,ApplyFilter,SobelEdge
2026-05-07 13:09:30,admin,Image Tool,ResetView,
2026-05-07 13:09:30,admin,Defect Marking,ClearDefects,2 defects cleared
2026-05-07 13:09:26,admin,Defect Marking,DeleteDefect,Undercut
2026-05-07 13:09:23,admin,Defect Marking,MarkDefect,"Undercut at (895,245) 23.4 mm"
2026-05-07 13:09:18,admin,Defect Marking,MarkDefect,"Crack at (881,1546) 23.5 mm"
2026-05-07 13:09:12,admin,Defect Marking,EvaluateAcceptance,"ASME B31.3: REJECT (1 defects, weld 300mm)"
2026-05-07 13:09:08,admin,Defect Marking,MarkDefect,"Porosity at (881,935) 23.4 mm"
2026-05-07 13:09:01,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 13:08:48,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 13:08:48,admin,Image Tool,ResetView,
2026-05-07 13:08:48,admin,Image Tool,ApplyColorTable,IQI detection: cleared
2026-05-07 13:08:45,admin,Image Tool,ApplyColorTable,"IQI detected: 18 wires at (172,127) 556x159"
2026-05-07 13:08:39,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 13:08:26,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 13:08:26,admin,Image Tool,ResetView,
2026-05-07 13:08:21,admin,Image Tool,ResetView,
2026-05-07 13:08:14,admin,Image Tool,ResetView,
2026-05-07 13:07:42,admin,Image Tool,ResetView,
2026-05-07 13:06:54,admin,Image Tool,ResetView,
2026-05-07 13:06:47,admin,Image Tool,ResetView,
2026-05-07 13:06:39,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 13:06:26,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 13:06:26,admin,Image Tool,ResetView,
2026-05-07 13:06:24,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-07 13:06:14,admin,Annotation,AddAnnotation,Ruler
2026-05-07 13:06:09,admin,Image Tool,ResetView,
2026-05-07 13:06:00,admin,Image Tool,ResetView,
2026-05-07 13:05:55,admin,Image Tool,ResetView,
2026-05-07 13:05:43,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 13:05:30,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 13:05:00,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 13:04:48,admin,Authentication,Login,
2026-05-07 13:00:39,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 13:00:32,admin,Authentication,Login,
2026-05-07 12:47:19,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 12:47:10,admin,Image Tool,ResetView,
2026-05-07 12:47:08,admin,Annotation,DeleteAnnotation,Ruler
2026-05-07 12:47:04,admin,Annotation,AddAnnotation,Ruler
2026-05-07 12:46:57,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 12:46:45,admin,File Operation,ClearFiles,6 file(s)
2026-05-07 12:46:36,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-07 12:46:26,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 12:46:25,admin,Image Tool,ResetView,
2026-05-07 12:46:22,admin,Image Tool,ResetView,
2026-05-07 12:46:19,admin,Image Tool,ResetView,
2026-05-07 12:46:14,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-07 12:46:13,admin,Image Tool,Invert,Off
2026-05-07 12:46:12,admin,Image Tool,Invert,On
2026-05-07 12:46:09,admin,Image Tool,ResetView,
2026-05-07 12:45:48,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 12:45:35,admin,Authentication,Login,
2026-05-07 12:45:26,admin,Authentication,Login,
2026-05-07 12:45:25,admin,Authentication,Logout,
2026-05-07 12:45:24,admin,User Management,DeleteUser,User1
2026-05-07 12:45:22,admin,User Management,CreateUser,User1 (Admin: True)
2026-05-07 12:45:03,admin,File Operation,ClearFiles,6 file(s)
2026-05-07 12:44:59,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-07 12:44:49,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 12:44:31,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 12:44:19,admin,Authentication,Login,
2026-05-07 11:52:53,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 11:52:50,admin,File Operation,ClearFiles,1 file(s)
2026-05-07 11:52:38,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-07 11:52:25,admin,Authentication,Login,
2026-05-06 19:42:23,admin,Filter,ApplyFilter,UnsharpMask
2026-05-06 19:42:20,admin,Filter,ResetFilter,
2026-05-06 19:41:57,admin,Filter,ApplyFilter,UnsharpMask
2026-05-06 19:41:50,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 19:40:29,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 19:40:26,admin,Filter,ResetFilter,
2026-05-06 19:39:13,admin,Filter,ApplyFilter,UnsharpMask
2026-05-06 19:39:01,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 19:38:52,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 19:38:45,admin,Filter,ResetFilter,
2026-05-06 19:38:00,admin,Filter,ApplyFilter,UnsharpMask
2026-05-06 19:37:48,admin,Filter,ResetFilter,
2026-05-06 19:37:03,admin,Filter,ResetFilter,
2026-05-06 19:36:30,admin,Filter,ApplyFilter,UnsharpMask
2026-05-06 19:36:29,admin,Filter,ApplyFilter,UnsharpMask
2026-05-06 19:36:27,admin,Filter,ApplyFilter,UnsharpMask
2026-05-06 19:36:11,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 19:36:03,admin,Authentication,Login,
2026-05-06 19:20:32,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 19:20:31,admin,Filter,ResetFilter,
2026-05-06 19:20:29,admin,Filter,ApplyFilter,"Fox Bleach (Tile=16, Clip=3.5)"
2026-05-06 19:20:28,admin,Image Tool,ResetView,
2026-05-06 19:19:25,admin,Image Tool,ResetView,
2026-05-06 19:19:07,admin,Image Tool,ResetView,
2026-05-06 19:18:59,admin,Image Tool,ResetView,
2026-05-06 19:18:56,admin,Filter,ApplyFilter,Clahe
2026-05-06 19:18:46,admin,Image Tool,ResetView,
2026-05-06 19:18:43,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-06 19:18:34,admin,Image Tool,ResetView,
2026-05-06 19:18:30,admin,Filter,ApplyFilter,UnsharpMask
2026-05-06 19:18:21,admin,Image Tool,ResetView,
2026-05-06 19:18:17,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-06 19:18:07,admin,Image Tool,ResetView,
2026-05-06 19:18:03,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-06 19:17:52,admin,Image Tool,ResetView,
2026-05-06 19:17:49,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-06 19:17:41,admin,Image Tool,ResetView,
2026-05-06 19:17:38,admin,Filter,ApplyFilter,CannyEdge
2026-05-06 19:17:11,admin,Filter,ResetFilter,
2026-05-06 19:17:07,admin,Filter,ApplyFilter,Clahe
2026-05-06 19:17:04,admin,Filter,ResetFilter,
2026-05-06 19:16:59,admin,Filter,ApplyFilter,GaussianSmooth
2026-05-06 19:16:56,admin,Filter,ResetFilter,
2026-05-06 19:16:52,admin,Filter,ApplyFilter,HistogramEqualization
2026-05-06 19:16:49,admin,Filter,ResetFilter,
2026-05-06 19:16:45,admin,Filter,ApplyFilter,UnsharpMask
2026-05-06 19:16:42,admin,Filter,ResetFilter,
2026-05-06 19:16:38,admin,Filter,ApplyFilter,Normalization
2026-05-06 19:16:35,admin,Filter,ResetFilter,
2026-05-06 19:16:31,admin,Filter,ApplyFilter,ButterworthLowPass
2026-05-06 19:16:27,admin,Filter,ResetFilter,
2026-05-06 19:16:23,admin,Filter,ApplyFilter,ButterworthHighPass
2026-05-06 19:16:18,admin,Filter,ResetFilter,
2026-05-06 19:16:14,admin,Filter,ApplyFilter,SobelEdge
2026-05-06 19:16:11,admin,Filter,ResetFilter,
2026-05-06 19:16:07,admin,Filter,ApplyFilter,MorphologicalGradient
2026-05-06 19:16:04,admin,Filter,ResetFilter,
2026-05-06 19:16:00,admin,Filter,ApplyFilter,VectorGradientMagnitude
2026-05-06 19:15:57,admin,Filter,ResetFilter,
2026-05-06 19:15:53,admin,Filter,ApplyFilter,CannyEdge
2026-05-06 19:15:49,admin,Filter,ResetFilter,
2026-05-06 19:15:45,admin,Filter,ApplyFilter,SobelEdge
2026-05-06 19:15:39,admin,Image Tool,ResetView,
2026-05-06 19:15:38,admin,Defect Marking,ClearDefects,2 defects cleared
2026-05-06 19:15:35,admin,Defect Marking,DeleteDefect,Undercut
2026-05-06 19:15:31,admin,Defect Marking,MarkDefect,"Undercut at (895,245) 23.4 mm"
2026-05-06 19:15:26,admin,Defect Marking,MarkDefect,"Crack at (881,1546) 23.5 mm"
2026-05-06 19:15:19,admin,Defect Marking,EvaluateAcceptance,"ASME B31.3: REJECT (1 defects, weld 300mm)"
2026-05-06 19:15:15,admin,Defect Marking,MarkDefect,"Porosity at (881,935) 23.4 mm"
2026-05-06 19:15:08,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 19:14:54,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 19:14:54,admin,Image Tool,ResetView,
2026-05-06 19:14:53,admin,Image Tool,ApplyColorTable,IQI detection: cleared
2026-05-06 19:14:49,admin,Image Tool,ApplyColorTable,"IQI detected: 18 wires at (172,127) 556x159"
2026-05-06 19:14:44,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 19:14:31,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 19:14:30,admin,Image Tool,ResetView,
2026-05-06 19:14:25,admin,Image Tool,ResetView,
2026-05-06 19:14:19,admin,Image Tool,ResetView,
2026-05-06 19:13:45,admin,Image Tool,ResetView,
2026-05-06 19:12:55,admin,Image Tool,ResetView,
2026-05-06 19:12:48,admin,Image Tool,ResetView,
2026-05-06 19:12:39,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 19:12:26,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 19:12:25,admin,Image Tool,ResetView,
2026-05-06 19:12:24,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 19:12:13,admin,Annotation,AddAnnotation,Ruler
2026-05-06 19:12:09,admin,Image Tool,ResetView,
2026-05-06 19:11:59,admin,Image Tool,ResetView,
2026-05-06 19:11:54,admin,Image Tool,ResetView,
2026-05-06 19:11:41,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 19:11:27,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 19:11:13,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 19:10:59,admin,Authentication,Login,
2026-05-06 18:28:58,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 18:28:45,admin,Authentication,Login,
2026-05-06 16:17:35,admin,Filter,ResetFilter,
2026-05-06 16:17:34,admin,Filter,ApplyFilter,"Fox Bleach (Tile=16, Clip=3.5)"
2026-05-06 16:17:13,admin,Image Tool,ApplyColorTable,IQI detection: cleared
2026-05-06 16:17:11,admin,Image Tool,ApplyColorTable,"IQI detected: 18 wires at (172,127) 556x159"
2026-05-06 16:16:55,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-06 16:16:00,admin,File Operation,ClearFiles,6 file(s)
2026-05-06 16:11:21,admin,Annotation,AddAnnotation,Circle
2026-05-06 16:11:06,admin,Annotation,AddAnnotation,Circle
2026-05-06 16:10:55,admin,Annotation,AddAnnotation,Line
2026-05-06 16:10:50,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-06 16:10:47,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 15:54:14,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 15:54:10,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 15:53:52,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 15:53:48,admin,File Operation,ClearFiles,1 file(s)
